name;frequency
Krauchtal;2
Krebser;2
Kreis;2
Krepsinger;2
Kriech;2
Kronauer;2
Krum;2
Krummenstoll;2
Krupski;2
Krus;2
Kubly;2
Kuchimeister;2
Küchler;2
Kummler;2
Kuon;2
Kuonen;2
Kupffer;2
Kurth;2
Küry;2
Küssnacht;2
Kuster;2
Küttel;2
Kuttler;2
Kyburg;2
Labadie;2
Laban;2
Labelye;2
Laborde;2
Labriolle;2
Lacconay;2
Lacu;2
Lagaia;2
Lägern;2
Lagger;2
Laghi;2
Lamartine;2
Lampert;2
Landsberg;2
Lange;2
Langenhard;2
Langenstein;2
Langes;2
Langin;2
Langlois;2
Lanther;2
Laon;2
Lassberg;2
Latscha;2
Laubscher;2
Laué;2
Laue;2
Lauer;2
Laufer;2
Laupen;2
Laur;2
Lavizzari;2
Leber;2
Lebzeltern;2
Lecomte;2
Lect;2
Ledergerw;2
Léger;2
Leisi;2
Leissler;2
Lejeune;2
Lemaître;2
Lemp;2
Lendi;2
Lenzburg;2
Léo;2
Leonhardi;2
Léry;2
Lescheraine;2
Leschot;2
Lesperut;2
Lestrange;2
Leuberg;2
Leuch;2
Leupin;2
Leutenegger;2
Leuthy;2
Levade;2
Levi;2
Levy;2
Leymarie;2
Leyvraz;2
Lichtenfels;2
Lichtenstein;2
Lieli;2
Liestal;2
Ligerz;2
Linden;2
Linggi;2
Lion;2
Lips;2
Lissignol;2
List;2
Littau;2
Loetscher;2
Loew;2
Löhrer;2
Lombardi;2
Lombardo;2
Long;2
Loosli;2
Löpfe;2
Loppacher;2
Lorenz;2
Loriti;2
Lornay;2
Loser;2
Lotmar;2
Lotti;2
Löubli;2
Lovina;2
Löwenstein;2
Luce;2
Lucinge;2
Lüdy;2
Lugano;2
Lugardon;2
Luginbühl;2
Lugrin;2
Luisier;2
Lully;2
Lumins;2
Lungern;2
Lüning;2
Lunkhofen;2
Luterberg;2
Lüthardt;2
Luthiger;2
Lutry;2
Lütschg;2
Luvini;2
Luze;2
Macognin;2
Mad;2
Madran;2
Maeglin;2
Maestrani;2
Mageran;2
Mähly;2
Maillard;2
Mair;2
Maire;2
Mairet;2
Maitre;2
Malacridis;2
Maligny;2
Malvenda;2
Mammern;2
Mangourit;2
Maniquet;2
Mansberg;2
Mansdorf;2
Manslieb;2
Mantegazza;2
Mantel;2
Manzoni;2
Mar;2
Marc;2
Marcet;2
Marchand;2
Marcossey;2
Maréchal;2
Marguerat;2
Marguet;2
Mariani;2
Marignac;2
Maritz;2
Marlaniaco;2
Marly;2
Marschalk;2
Mart;2
Martens;2
Marthaler;2
Martignoni;2
Martigny;2
Martinet;2
Marx;2
Masevaux;2
Masnata;2
Massmünster;2
Mathis;2
Mathys;2
Matthisson;2
Mattmann;2
Mattmüller;2
Mauch;2
Maupertuis;2
Maus;2
Maxen;2
Maximus;2
Mazenauer;2
Mazio;2
Mazzola;2
Medell;2
Médicis;2
Meglinger;2
Meiner;2
Meisner;2
Melchtal;2
Meldegg;2
Mendelbüren;2
Meng;2
Menn;2
Menoud;2
Mentlen;2
Menz;2
Meran;2
Mercurio;2
Merk;2
Merle;2
Mermod;2
Mertens;2
Meschini;2
Messer;2
Messerli;2
Messikommer;2
Mestrezat;2
Métral;2
Metz;2
Metzelten;2
Metzger;2
Metzingen;2
Meuli;2
Michaelis;2
Miles;2
Millioud;2
Milon;2
Minkowski;2
Mirer;2
Mirimanoff;2
Mirmand;2
Mittler;2
Modzelewski;2
Moeckli;2
Mohler;2
Möhr;2
Moine;2
Molery;2
Molina;2
Möllendorff;2
Mollo;2
Molsheim;2
Monakow;2
Monastier;2
Monighetti;2
Monnerat;2
Montag;2
Montaigne;2
Montbéliard;2
Montchenu;2
Monti;2
Montjovet;2
Montjoye-Hirsingue;2
Montmacon;2
Montmayeur;2
Montolieu;2
Montsalvens;2
Mora;2
Morandi;2
Mordasini;2
Morettini;2
Morger;2
Möri;2
Moriaud;2
Mörigen;2
Morimont;2
Mörli;2
Mornex;2
Mörsberg;2
Mörsburg;2
Mösch;2
Mossu;2
Mottu;2
Muff;2
Mugglin;2
Mühlemann;2
Mühlenen;2
Muhleren;2
Mühlethaler;2
Muldain;2
Mülenen;2
Muller;2
Münchwil;2
Münger;2
Munier;2
Munnynck;2
Munz;2
Muos;2
Murat;2
Murkart;2
Murner;2
Murol;2
Musculus;2
Musy;2
Mutrux;2
Mutzner;2
Nadig;2
Näher;2
Naine;2
Nangy;2
Nänny;2
Napoléon;2
Nardin;2
Nassau;2
Natalis;2
Natter;2
Nebiker;2
Nemours;2
Nencki;2
Ner;2
Netstaler;2
Neuenstein;2
Neufchâtel;2
Neu-Kyburg;2
Neumann;2
Ney;2
Nicolas;2
Niderhofen;2
Niderwil;2
Niedermann;2
Niehans;2
Niesz;2
Nietlispach;2
Nippold;2
Noblet;2
Noll;2
Norbert;2
Nötzli;2
Nowacki;2
Nüsperli;2
Nussbaum;2
Ober;2
Oberer;2
Oberlin;2
Oberried;2
Oboussier;2
Obrist;2
Ochs;2
Ödisried;2
Ody;2
Oguey;2
Olry;2
Oncken;2
Opitz;2
Oppenheim;2
Oppligen;2
Oppliger;2
Ormond;2
Orsat;2
Osterwalder;2
Ostfelden;2
Ostrach;2
Ostrowski;2
Ottikon;2
Oulevay;2
Oyex;2
Pache;2
Padrutt;2
Pagnamenta;2
Pallain;2
Pantillon;2
Parrat;2
Patru;2
Pavilliard;2
Payer;2
Peblis;2
Pécolat;2
Pedrini;2
Peer;2
Peikert;2
Peisel;2
Perey;2
Peri;2
Pernod;2
Perraudin;2
Perréard;2
Perrenoud;2
Perret-Gentil;2
Perrochet;2
Perrochon;2
Perroman;2
Perrottet;2
Péry;2
Petit;2
Petitmermet;2
Petrini;2
Peyrot;2
Pfaffnau;2
Pfander;2
Pfefferhard;2
Pfiffer-Gagliardi;2
Pfirt;2
Pfirter;2
Pfuel;2
Pfullendorf;2
Phenli;2
Phiesel;2
Philippi;2
Piatti;2
Pichard;2
Pidou;2
Pierrefleur;2
Pignat;2
Pilet;2
Pini;2
Pinkus;2
Piot;2
Pisoni;2
Pistorius;2
Pittard;2
Pitteloud;2
Pittier;2
Pizy;2
Planaterra;2
Plantair;2
Plepp;2
Pleujouse;2
Pleysie;2
Plinval;2
Plüss;2
Polignac;2
Pollinger;2
Poncet;2
Ponti;2
Popp;2
Porchat;2
Porret;2
Portes;2
Poschiavo;2
Pradier;2
Preisig;2
Pressensé;2
Presset;2
Prévôt;2
Primas;2
Prince;2
Privat;2
Pro;2
Progin;2
Puerari;2
Pultingen;2
Purchart;2
Purtschert;2
Puysieux;2
Quadri;2
Quadrio;2
Quart;2
Quartenoud;2
Quinodoz;2
Quiquerez;2
Rabaglio;2
Raedlé;2
Ragaz;2
Raggi;2
Raguse;2
Raillard;2
Rais;2
Raisin;2
Rambach;2
Rambuteau;2
Rameru;2
Ramosch;2
Ramsperger;2
Ramswag;2
Randenburg;2
Rapold;2
Rapp;2
Räss;2
Ratsamhausen;2
Ratti;2
Rauschenbach;2
Rauschenplatt;2
Ray;2
Raze;2
Razoumowsky;2
Réal;2
Rebsamen;2
Regamey;2
Regel;2
Regensberg;2
Reginbert;2
Regis;2
Reichen;2
Reichenberg;2
Reichling;2
Reichmann;2
Reifenstein;2
Reiner;2
Reinle;2
Reiss;2
Reist;2
Renard;2
Rengger;2
Renold;2
Respini;2
Resti;2
Reucker;2
Rhyner;2
Riat;2
Ribordy;2
Richardet;2
Richner;2
Richterich;2
Ried;2
Riedweg;2
Riesen;2
Riesenburg;2
Riesenfels;2
Rieser;2
Rigassi;2
Riggisberg;2
Rime;2
Rinach;2
Ringold;2
Ripa;2
Rippstein;2
Risler;2
Ritzi;2
Rizzi;2
Rocca;2
Rochefort;2
Roches;2
Rochetaillée;2
Rodari;2
Roeder;2
Roelli;2
Roesch;2
Roessinger;2
Rogenmoser;2
Roger;2
Roget;2
Rogger;2
Roggliswil;2
Roh;2
Rohn;2
Rohrmoos;2
Roland;2
Rolaz;2
Rollier;2
Röllin;2
Romainmôtier;2
Romberg;2
Romedi;2
Römerstal;2
Romilly;2
Roniger;2
Roost;2
Rore;2
Rosales;2
Rosenegg;2
Rosenmund;2
Rosenroll;2
Rosin;2
Rossat;2
Rotenburg;2
Rothelin;2
Rott;2
Rottenberg;2
Rotz;2
Roud;2
Rouiller;2
Roux;2
Roviglio;2
Rovorée;2
Rubin;2
Ruch;2
Ruchat;2
Ruchet;2
Ruchonnet;2
Rüd;2
Rudenz;2
Rudin;2
Rüdin;2
Rüdlinger;2
Rudolphi;2
Rued;2
Rüediswil;2
Rüegger;2
Ruepp;2
Rüetschi;2
Rueyres-Saint-Laurent;2
Rufer;2
Ruffy;2
Rugg;2
Ruh;2
Rumine;2
Rümlang;2
Rümligen;2
Rupf;2
Ruppen;2
Ruschenberg;2
Rüssegg;2
Rütimeyer;2
Rütiner;2
Rutschwil;2
Rütter;2
Rych;2
Ryser;2
Saavedra;2
Sablet;2
Sacco;2
Sacconay;2
Sacher;2
Sacho;2
Sachs;2
Sachseln;2
Sagalowitz;2
Sagogn;2
Saint-Georges;2
Saint-Martin;2
Saint;2
Sal;2
Salenstein;2
Saler;2
Sallenove;2
Saluces;2
Salvisberg;2
Sancto;2
Sancy;2
Sandol-Roy;2
Saner;2
Sänger;2
Sanseverino;2
Santschi;2
Saratz;2
Sarnen;2
Sarraz;2
Sartoris;2
Sauerländer;2
Saugern;2
Saxe;2
Saxon;2
Sayous;2
Schachenmann;2
Schad;2
Schaeren;2
Schaffter;2
Schafroth;2
Schaichet;2
Schaler;2
Schännis;2
Schärrer;2
Schatz;2
Schäublin;2
Schauenberg;2
Schauensee;2
Schedler;2
Scheffel;2
Scheffer;2
Scheiwiler;2
Schelbert;2
Scheller;2
Schenck;2
Schenkon;2
Scherr;2
Schetty;2
Schib;2
Schiegg;2
Schifferli;2
Schiller;2
Schlatt;2
Schlittler;2
Schlup;2
Schmidig;2
Schmiel;2
Schmuki;2
Schnabelburg;2
Schneckenburg;2
Schneckenburger;2
Schneebeli;2
Schneiter;2
Schnieper;2
Schnitter;2
Schodoler;2
Schollenberg;2
Schönborn;2
Schönegg;2
Schönenwerd;2
Schrafl;2
Schrämli;2
Schrenk;2
Schriber;2
Schucan;2
Schüle;2
Schultz;2
Schulz;2
Schüpbach;2
Schüpfen;2
Schüpfer;2
Schürmann;2
Schurter;2
Schwaar;2
Schwager;2
Schwanden;2
Schwarzach;2
Schwarzenburg;2
Schweiger;2
Schweinsberg;2
Schweitzer;2
Schwendimann;2
Schwengeler;2
Schweri;2
Sciascia;2
Screta;2
Seengen;2
Seewen;2
Seftigen;2
Segmüller;2
Segond;2
Seifert;2
Seippel;2
Seitz;2
Selden;2
Sembrancher;2
Senancour;2
Senfft;2
Senft;2
Sennheim;2
Seon;2
Séquin;2
Sergy;2
Serre;2
Serro;2
Sessa;2
Sessler;2
Sganzini;2
Shelley;2
Sickingen;2
Sidwald;2
Siebenmann;2
Siebenthal;2
Sigberg;2
Sigismond;2
Signau;2
Silbermann;2
Simbschen;2
Simond;2
Simonetti;2
Simonius;2
Simpeln;2
Sismondi;2
Sissach;2
Snell;2
Snider;2
Soave;2
Sollberger;2
Sommaruga;2
Somvig;2
Soppensee;2
Soyhières;2
Sozzini;2
Spechbach;2
Specker;2
Speich;2
Spichiger;2
Spieler;2
Spilmann;2
Spinnler;2
Spins;2
Spira;2
Spitteler;2
Sprenger;2
Spring;2
Spross;2
Spühl;2
Spyri;2
Städelin;2
Stadion;2
Staël;2
Staffelbach;2
Stäffis;2
Stäheli;2
Stammler;2
Stampa;2
Stampfer;2
Stans;2
Stark;2
Stäuble;2
Staudinger;2
Stauffenberg;2
Stavay;2
Stavay-Molondin;2
Steckborn;2
Stehli;2
Steib;2
Steigentesch;2
Steimer;2
Steinberger;2
Steinbrugg;2
Steinegg;2
Steinfels;2
Steinhauer;2
Steinhauser;2
Steinlen;2
Steinlin;2
Stemmler;2
Stettlen;2
Steuble;2
Stimmer;2
Stockmar;2
Stoffeln;2
Stohler;2
Stolz;2
Stooss;2
Storni;2
Strambino;2
Strass;2
Strässle;2
Strättligen;2
Streckeisen;2
Stucky;2
Studach;2
Studler;2
Stühlingen;2
Stuker;2
Stumpf;2
Stünzi;2
Sturm;2
Sulser;2
Sulzberg;2
Sumiswald;2
Surcasti;2
Sürlin;2
Sursee;2
Syz;2
Szondi;2
Taddei;2
Taffiner;2
Taglioretti;2
Talleyrand;2
Tanne;2
Tannenfels;2
Tardent;2
Tarilli;2
Täuber;2
Tavannes;2
Taverney;2
Tavernier;2
Tengen;2
Ternier;2
Terreaux;2
Testa;2
Testuz;2
Tetmajer;2
Tettikofen;2
Teucher;2
Teufen;2
Teuscher;2
Thélin;2
Thellusson;2
Theus;2
Thiébaud;2
Thoire-Villars;2
Thörig;2
Thüdingen;2
Thumb;2
Thumysen;2
Thurberg;2
Thurey;2
Thyssen;2
Tièche;2
Tiefenstein;2
Tierstein;2
Tillmann;2
Tobel;2
Toggwil;2
Togni;2
Töpffer;2
Torberg;2
Torche;2
Torrent;2
Tournes;2
Trachselwald;2
Traunsdorf;2
Trauttmansdorff;2
Treadwell;2
Trepp;2
Tribschen;2
Trimmis;2
Triner;2
Trostberg;2
Trüeb;2
Trüssel;2
Trutmann;2
Tschan;2
Tschanz;2
Tschupp;2
Tuchschmid;2
Tuggener;2
Tuhr;2
Turm;2
Turner;2
Tzaut;2
Übercastel;2
Udalricus;2
Uebersax;2
Uehlinger;2
Uerikon;2
Uerzlikon;2
Uffer;2
Ufhusen;2
Ugoni;2
Uhler;2
Uhr;2
Ulingen;2
Ulmann;2
Umiltà;2
Unspunnen;2
Unterwegen;2
Üsenberg;2
Uslar;2
Uster;2
Utz;2
Utzigen;2
Vago;2
Valenti;2
Vallat;2
Valpelline;2
Vanoni;2
Vantéry;2
Vanzino;2
Varax;2
Varesi;2
Vargas;2
Varone;2
Vassalli;2
Vassiliev;2
Vattel;2
Vaumarcus;2
Vautrey;2
Vayrols;2
Velschen;2
Vendlincourt;2
Venningen;2
Vérac;2
Verdeil;2
Verdonnet;2
Veret;2
Vergennes;2
Vernes;2
Versonnex;2
Vest;2
Vibert;2
Vic;2
Vicari;2
Vicarino;2
Vicat;2
Vicomerato;2
Vico;2
Vienne;2
Villaz-Saint-Pierre;2
Villette;2
Vinci;2
Vingle;2
Viret;2
Virot;2
Visp;2
Vital;2
Vitry;2
Vittringen;2
Vivier;2
Vivis;2
Voellmy;2
Vögele;2
Vogelsang;2
Vogelsanger;2
Vokinger;2
Volonterio;2
Vonbühl;2
Von;2
Vonmatt;2
Vontobel;2
Vonwyl;2
Voumard;2
Vuarser;2
Vufflens;2
Vuicherens;2
Vuissens;2
Vullenhoe;2
Vulliens;2
Waeber;2
Wäffler;2
Wagenberg;2
Wagnière;2
Wahlen;2
Waldheim;2
Waldin;2
Waldmeier;2
Waldo;2
Waltensburg;2
Waltersberg;2
Waltheym;2
Wälti;2
Waltram;2
Wängi;2
Warens;2
Wartenfels;2
Wartensee;2
Wassermann;2
Wasserstelz;2
Wassmer;2
Watteville;2
Wattwiler;2
Wavre;2
Weeze;2
Wegener;2
Wegerich;2
Wehrlin;2
Weideli;2
Weinmann;2
Weissenfluh;2
Weissenstein;2
Weisskopf;2
Weitzel;2
Weizsäcker;2
Weldler;2
Wellauer;2
Welter;2
Wenigshusen;2
Wennishusen;2
Werdegg;2
Werder;2
Werefkin;2
Werlen;2
Werli;2
Wesendonck;2
Westersbühl;2
Wichtrach;2
Wicka;2
Wicky;2
Widen;2
Wido;2
Wiederkehr;2
Wiese;2
Wieser;2
Wilberg;2
Wilczek;2
Wildberg;2
Wildenberg;2
Wildermut;2
Wilderswil;2
Wildi;2
Wile;2
Will;2
Willermin;2
Willisau;2
Willommet;2
Wimpfen;2
Windegg;2
Winiger;2
Winkelblech;2
Winteler;2
Winterberg;2
Winterlin;2
Wipf;2
Wippingen;2
Wislicenus;2
Wispel;2
Wissembourg;2
Wisserlen;2
Wissing;2
Witz;2
Wocher;2
Wohl;2
Wohlen;2
Wolfcoz;2
Wolfer;2
Wölfli;2
Wollerau;2
Woog;2
Wullschleger;2
Wunnenberg;2
Wüscher;2
Wüst;2
Wyl;2
Wyle;2
Wymann;2
Wynistorf;2
Yung;2
Zäch;2
Zähner;2
Zastrow;2
Zatzikhoven;2
Zeender;2
Zentriegen;2
Zermatten;2
Zibol;2
Zimikon;2
Zimmern;2
Zinggeler;2
Zinner;2
Zinsli;2
Zinzendorf;2
Zoppi;2
Zorn;2
Zscheckenbürlin;2
Zuckenriet;2
Zukäs;2
Züllig;2
Zumtaugwald;2
Zuppinger;2
Zurfluh;2
Zürich;2
Zurich;2
Zurmatten;2
Zust;2
Zuylen;2
Zwick;2
Zwingli;2
Zwyer;2
Zwygart;2
Zyro;2
